file_name,sentiment category,sentiment degree,intention detection,offensiveness detection,metaphor occurrence,metaphor category,target domain,source domain,target modality,source modality
image_2334.jpg,6(hate),2(moderately),4(offensive),1(slightly),0,,,,,
image_2335.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2336.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2337.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,text dominant,fire cracker,redneck bursting into flames,text,text
image_2338.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2339.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,Obama,orangutan,text,image
image_2340.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,image dominant,lion,Putin,image,image
image_2341.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2342.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2343.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2344.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2345.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2346.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2347.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,text dominant,crime,racism,text,text
image_2348.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2349.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2350.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2351.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2352.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2353.jpg,3(anger),1(slightly),4(offensive),2(moderately),1,text dominant,jews,hilter's favorite drink,text,text
image_2354.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2355.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2356.jpg,2(love),1(slightly),4(offensive),1(slightly),0,,,,,
image_2357.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2358.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2359.jpg,7(surprise),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_2360.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2361.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2362.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2363.jpg,3(anger),1(slightly),4(offensive),1(slightly),1,complementary,get a clean SLATE,white skin,text,image
image_2364.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2365.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2366.jpg,3(anger),1(slightly),4(offensive),1(slightly),1,complementary,black children,orangutan,text,image
image_2367.jpg,3(anger),1(slightly),4(offensive),1(slightly),1,complementary,Michelle Obama;unicorn,orangutan;horse,text,image
image_2368.jpg,3(anger),1(slightly),1(interactive),1(slightly),0,,,,,
image_2369.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2370.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2371.jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,
image_2372.jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2373.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2374.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2375.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2376.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2377.jpg,1(happiness),2(moderately),4(offensive),1(slightly),0,,,,,
image_2378.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2379.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2380.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2381.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2382.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2383.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2384.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2385.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2386.jpg,2(love),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_2387.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2388.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2389.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2390.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2391.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2392.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),1,text dominant,the taste of india;the waste of india,amual;pappu,text,text
image_2393.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2394.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2395.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2396.jpg,2(love),1(slightly),4(offensive),1(slightly),0,,,,,
image_2397.jpg,1(happiness),3(very),4(offensive),1(slightly),0,,,,,
image_2398.jpg,1(happiness),3(very),3(entertaining),1(slightly),0,,,,,
image_2399.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2400.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2401.jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2402.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2403.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,eskimo,seal,text,image
image_2404.jpg,5(fear),1(slightly),3(entertaining),0(non-offensive),1,complementary,i,seal,text,image
image_2405.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2406.jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),1,complementary,armies,seals,text,image
image_2407.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2408.jpg,7(surprise),1(slightly),4(offensive),1(slightly),0,,,,,
image_2409.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2410.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2411.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2412.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2413.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2414.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2415.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2416.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2417.jpg,3(anger),2(moderately),4(offensive),1(slightly),0,,,,,
image_2418.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2419.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2420.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2421.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),1,complementary,cocaine,snow,text,image
image_2422.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2423.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2424.jpg,4(sorrow),1(slightly),4(offensive),2(moderately),0,,,,,
image_2425.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2426.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2427.jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_2428.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),1,complementary,you;customers,sea lion;sea lions,text,image
image_2429.jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_2430.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,seal,text,image
image_2431.jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,
image_2432.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2433.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),1,complementary,i,seal,text,image
image_2434.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),1,image dominant,seal,potato,image,image
image_2435.jpg,3(anger),1(slightly),2(expressive),1(slightly),0,,,,,
image_2436.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2437.jpg,3(anger),1(slightly),4(offensive),1(slightly),1,complementary,me;7 upvotes;my better judgment,sea lion;sea lion;sea lion,text,image
image_2438.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2439.jpg,5(fear),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2440.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2441.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2442.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2443.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2444.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,snowball,seal,text,image
image_2445.jpg,7(surprise),3(very),3(entertaining),0(non-offensive),0,,,,,
image_2446.jpg,4(sorrow),2(moderately),3(entertaining),0(non-offensive),1,complementary,you,seal,text,image
image_2447.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2448.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,seal,text,image
image_2449.jpg,7(surprise),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_2450.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2451.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2452.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2453.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2454.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2455.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2456.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2457.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2458.jpg,3(anger),2(moderately),4(offensive),3(very),0,,,,,
image_2459.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2460.jpg,3(anger),1(slightly),3(entertaining),2(moderately),0,,,,,
image_2461.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2462.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2463.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2464.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2465.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2466.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2467.jpg,3(anger),1(slightly),4(offensive),1(slightly),1,complementary,dirty filthy secret,vomit,text,image
image_2468.jpg,4(sorrow),2(moderately),4(offensive),1(slightly),0,,,,,
image_2469.jpg,3(anger),2(moderately),2(expressive),1(slightly),0,,,,,
image_2470.jpg,3(anger),2(moderately),2(expressive),2(moderately),0,,,,,
image_2471.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2472.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2473.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2474.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2475.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2476.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2477.jpg,3(anger),1(slightly),3(entertaining),2(moderately),0,,,,,
image_2478.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2479.jpg,3(anger),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_2480.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2481.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2482.jpg,3(anger),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2483.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2484.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2485.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,life,height,text,image
image_2486.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2487.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2488.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2489.jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,
image_2490.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2491.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2492.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2493.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2494.jpg,3(anger),1(slightly),2(expressive),2(moderately),0,,,,,
image_2495.jpg,3(anger),1(slightly),2(expressive),1(slightly),0,,,,,
image_2496.jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2497.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2498.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2499.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2500.jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,text dominant,two way street,loyalty,text,text
image_2501.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2502.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2503.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2504.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2505.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2506.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2507.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2508.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2509.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2510.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2511.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2512.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2513.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2514.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2515.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2516.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2517.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2518.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2519.jpg,6(hate),1(slightly),2(expressive),1(slightly),0,,,,,
image_2520.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2521.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2522.jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,
image_2523.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2524.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2525.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2526.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,chocolate rain,excrement,text,image
image_2527.jpg,6(hate),1(slightly),3(entertaining),1(slightly),0,,,,,
image_2528.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2529.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2530.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2531.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2532.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2533.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2534.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2535.jpg,3(anger),1(slightly),2(expressive),1(slightly),0,,,,,
image_2536.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2537.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2538.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2539.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2540.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,chocolate rain,excrement,text,image
image_2541.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2542.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2543.jpg,7(surprise),2(moderately),2(expressive),1(slightly),0,,,,,
image_2544.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2545.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2546.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2547.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2548.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2549.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2550.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2551.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2552.jpg,4(sorrow),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_2553.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2554.jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2555.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2556.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2557.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2558.jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,
image_2559.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2560.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2561.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2562.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,image dominant,meadow,money,image,image
image_2563.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2564.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2565.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2566.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,doll,Dwight,image,text
image_2567.jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,
image_2568.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2569.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2570.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2571.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2572.jpg,2(love),1(slightly),3(entertaining),1(slightly),0,,,,,
image_2573.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2574.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2575.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2576.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2577.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2578.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2579.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2580.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2581.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2582.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2583.jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2584.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2585.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2586.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2587.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2588.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,clever marketing disguised as innovation;Steve Jobs;everyone;child labor and factory suicides,falls;man;man;cascade,text,image
image_2589.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2590.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2591.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2592.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2593.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2594.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2595.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2596.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2597.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2598.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2599.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2600.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2601.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2602.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2603.jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2604.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2605.jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2606.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2607.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2608.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2609.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2610.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2611.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2612.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,Thanos,kid,image,image
image_2613.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2614.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2615.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2616.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2617.jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,
image_2618.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2619.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2620.jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2621.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2622.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2623.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2624.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2625.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2626.jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2627.jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,
image_2628.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2629.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,storage,cloud,complementary,complementary
image_2630.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2631.jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2632.jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,
image_2633.jpg,5(fear),2(moderately),3(entertaining),0(non-offensive),0,,,,,
image_2634.jpg,7(surprise),1(slightly),4(offensive),1(slightly),0,,,,,
image_2635.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2636.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2637.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2638.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2639.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_2640.jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2641.jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,
image_2642.jpg,6(hate),1(slightly),4(offensive),1(slightly),1,text dominant,luxury,offline,text,text
image_2643.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2644.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2645.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2646.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2647.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2648.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2649.jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,
image_2650.jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2651.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2652.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2653.jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,
image_2654.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2655.jpg,5(fear),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2656.jpg,6(hate),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_2657.jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2658.jpg,2(love),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2659.jpg,1(happiness),3(very),2(expressive),0(non-offensive),0,,,,,
image_2660.jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2661.jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,
image_2662.jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2663.jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,
image_2664.jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,image dominant,Robotopia,orangutan,image,image
image_2665.jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,
image_2666.jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,
